question,student_id,teacher,single_first_score,model_avg_score,selected_baseline_score,final_calibrated_score,single_diff,avg_diff,selected_diff,final_diff,selected_abs_error,final_abs_error,avg_gain_vs_single,selected_gain_vs_avg,final_gain_vs_selected,final_gain_vs_avg,final_gain_vs_single,route,baseline_serious_error,risk_captured_by_route,safe_pos,task_type,complex_derivation_task,upper_consensus_eligible,baseline_policy,baseline_score_source,std_dev,blank_rate,U_E,U_S,U_R,primary_risk,primary_mu,boundary_action
CO_2,ANS,20.0,20.0,19.7,19.7,19.7,0.0,-0.3,-0.3,-0.3,0.3,0.3,-0.3,0.0,0.0,0.0,-0.3,POS,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,
CO_2,ANS,15.0,10.5,11.5,11.5,12.9,-4.5,-3.5,-3.5,-2.1,3.5,2.1,1.0,0.0,1.4,1.4,2.4,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.0801,0.0,0.25,0.625,0.25,0.375,0.625,small_raise
CO_3,ANS,3.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.5,0.5,0.0,0.5,0.333333,0.666667,keep_minor_change
CO_3,ANS,7.0,3.0,4.3,4.3,4.3,-4.0,-2.7,-2.7,-2.7,2.7,2.7,1.3,0.0,0.0,0.0,1.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2472,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_3,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_3,ANS,8.0,4.0,4.7,5.0,5.0,-4.0,-3.3,-3.0,-3.0,3.0,3.0,0.7,0.3,0.0,0.3,1.0,BND,True,True,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_lower
CO_3,ANS,8.0,2.0,2.0,2.0,2.0,-6.0,-6.0,-6.0,-6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.17,0.2,0.0,0.2,0.133333,0.866667,reject_lower
CO_3,ANS,6.0,4.0,4.5,5.0,5.0,-2.0,-1.5,-1.0,-1.0,1.0,1.0,0.5,0.5,0.0,0.5,1.0,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.4082,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_lower
CO_3,ANS,7.0,1.0,2.3,2.3,2.3,-6.0,-4.7,-4.7,-4.7,4.7,4.7,1.3,0.0,0.0,0.0,1.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_raise
CO_3,ANS,8.0,6.0,6.0,6.0,6.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,7.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,7.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,3.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4082,0.33,0.2,0.5,0.2,0.3,0.7,reject_lower
CO_3,ANS,8.0,9.0,7.0,7.0,7.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.4142,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_3,ANS,7.0,6.0,4.8,6.0,6.0,-1.0,-2.2,-1.0,-1.0,1.0,1.0,-1.2,1.2,0.0,1.2,0.0,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.8498,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_3,ANS,6.0,2.0,2.5,2.5,2.5,-4.0,-3.5,-3.5,-3.5,3.5,3.5,0.5,0.0,0.0,0.0,0.5,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4082,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_lower
CO_3,ANS,3.0,0.0,0.2,0.2,0.2,-3.0,-2.8,-2.8,-2.8,2.8,2.8,0.2,0.0,0.0,0.0,0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.17,0.1,0.25,0.1,0.15,0.85,keep_minor_change
CO_3,ANS,8.0,2.0,4.0,4.0,4.0,-6.0,-4.0,-4.0,-4.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,NEG,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.633,0.0,0.0,1.0,0.0,0.333333,0.666667,
CO_3,ANS,10.0,9.0,9.0,9.0,9.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,8.0,6.0,6.3,6.3,6.3,-2.0,-1.7,-1.7,-1.7,1.7,1.7,0.3,0.0,0.0,0.0,0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_lower
CO_3,ANS,7.0,8.0,7.7,7.7,7.7,1.0,0.7,0.7,0.7,0.7,0.7,0.3,0.0,0.0,0.0,0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_lower
CO_3,ANS,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,7.0,2.0,2.8,2.8,2.8,-5.0,-4.2,-4.2,-4.2,4.2,4.2,0.8,0.0,0.0,0.0,0.8,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.5888,0.0,0.05,0.7,0.05,0.266667,0.733333,keep_minor_change
CO_3,ANS,9.0,8.0,7.3,7.3,7.3,-1.0,-1.7,-1.7,-1.7,1.7,1.7,-0.7,0.0,0.0,0.0,-0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,1.0,0.0,0.333333,0.666667,keep_minor_change
CO_3,ANS,7.0,6.0,5.3,5.3,6.0,-1.0,-1.7,-1.7,-1.0,1.7,1.0,-0.7,0.0,0.7,0.7,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,1.0,0.0,0.333333,0.666667,small_raise
CO_3,ANS,8.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,7.0,6.0,4.5,4.5,5.2,-1.0,-2.5,-2.5,-1.8,2.5,1.8,-1.5,0.0,0.7,0.7,-0.8,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2247,0.0,0.0,1.0,0.0,0.333333,0.666667,small_raise
CO_3,ANS,7.0,5.0,4.0,4.0,4.0,-2.0,-3.0,-3.0,-3.0,3.0,3.0,-1.0,0.0,0.0,0.0,-1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.4142,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_3,ANS,10.0,10.0,9.7,9.7,9.7,0.0,-0.3,-0.3,-0.3,0.3,0.3,-0.3,0.0,0.0,0.0,-0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_3,ANS,3.0,0.5,0.5,0.5,0.5,-2.5,-2.5,-2.5,-2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4082,0.33,0.4,0.5,0.4,0.433333,0.566667,keep_minor_change
CO_3,ANS,7.0,1.0,1.7,1.7,1.7,-6.0,-5.3,-5.3,-5.3,5.3,5.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.17,0.2,0.5,0.2,0.3,0.7,keep_minor_change
CO_3,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_3,ANS,8.0,8.0,7.8,7.8,7.8,0.0,-0.2,-0.2,-0.2,0.2,0.2,-0.2,0.0,0.0,0.0,-0.2,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.0,0.25,0.0,0.083333,0.916667,reject_lower
CO_3,ANS,9.0,3.5,3.5,3.5,3.5,-5.5,-5.5,-5.5,-5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4082,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_3,ANS,6.0,1.5,2.0,2.0,2.0,-4.5,-4.0,-4.0,-4.0,4.0,4.0,0.5,0.0,0.0,0.0,0.5,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4082,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_3,ANS,9.0,8.0,7.3,7.3,7.3,-1.0,-1.7,-1.7,-1.7,1.7,1.7,-0.7,0.0,0.0,0.0,-0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_raise
CO_3,ANS,8.0,10.0,8.8,8.8,7.3,2.0,0.8,0.8,-0.7,0.8,0.7,1.2,0.0,0.1,0.1,1.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8498,0.0,0.0,1.0,0.0,0.333333,0.666667,large_lower
CO_3,ANS,9.0,6.0,5.7,5.7,5.7,-3.0,-3.3,-3.3,-3.3,3.3,3.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_3,ANS,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.67,0.6,0.0,0.6,0.4,0.6,keep_minor_change
CO_3,ANS,8.0,5.0,5.0,5.0,5.0,-3.0,-3.0,-3.0,-3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,8.0,3.0,3.7,3.7,3.7,-5.0,-4.3,-4.3,-4.3,4.3,4.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,1.0,0.0,0.333333,0.666667,keep_minor_change
CO_3,ANS,8.0,5.0,5.7,6.0,6.0,-3.0,-2.3,-2.0,-2.0,2.0,2.0,0.7,0.3,0.0,0.3,1.0,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_3,ANS,7.0,3.0,3.7,3.7,3.7,-4.0,-3.3,-3.3,-3.3,3.3,3.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.05,0.5,0.05,0.2,0.8,reject_raise
CO_3,ANS,7.0,4.0,3.7,3.7,3.7,-3.0,-3.3,-3.3,-3.3,3.3,3.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_3,ANS,10.0,8.0,8.0,8.0,8.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,8.0,6.0,6.7,6.7,7.4,-2.0,-1.3,-1.3,-0.6,1.3,0.6,0.7,0.0,0.7,0.7,1.4,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,1.0,0.0,0.333333,0.666667,small_raise
CO_3,ANS,8.0,8.0,7.7,7.7,7.7,0.0,-0.3,-0.3,-0.3,0.3,0.3,-0.3,0.0,0.0,0.0,-0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2055,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_3,ANS,7.0,3.5,3.7,3.7,3.7,-3.5,-3.3,-3.3,-3.3,3.3,3.3,0.2,0.0,0.0,0.0,0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_3,ANS,7.0,4.0,4.0,4.0,4.0,-3.0,-3.0,-3.0,-3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,9.0,7.0,6.7,6.7,6.7,-2.0,-2.3,-2.3,-2.3,2.3,2.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_3,ANS,7.0,2.0,2.7,2.7,2.7,-5.0,-4.3,-4.3,-4.3,4.3,4.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_3,ANS,7.0,6.0,5.6,6.0,6.0,-1.0,-1.4,-1.0,-1.0,1.0,1.0,-0.4,0.4,0.0,0.4,0.0,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.6128,0.0,0.0,0.65,0.0,0.216667,0.783333,reject_lower
CO_3,ANS,7.0,1.0,3.0,3.0,3.0,-6.0,-4.0,-4.0,-4.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.4142,0.0,0.05,1.0,0.05,0.366667,0.633333,reject_raise
CO_3,ANS,7.0,3.0,3.7,3.7,3.7,-4.0,-3.3,-3.3,-3.3,3.3,3.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.17,0.2,1.0,0.2,0.466667,0.533333,reject_lower
CO_3,ANS,6.0,4.0,4.0,4.0,4.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,reject_lower
CO_3,ANS,8.0,3.0,4.3,5.0,5.0,-5.0,-3.7,-3.0,-3.0,3.0,3.0,1.3,0.7,0.0,0.7,2.0,BND,True,True,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.9428,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_3,ANS,6.0,3.0,2.7,2.7,2.7,-3.0,-3.3,-3.3,-3.3,3.3,3.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.17,0.2,0.5,0.2,0.3,0.7,reject_lower
CO_3,ANS,9.0,8.0,8.0,8.0,8.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,7.0,6.0,5.7,5.7,6.4,-1.0,-1.3,-1.3,-0.6,1.3,0.6,-0.3,0.0,0.7,0.7,0.4,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,auto_small_raise
CO_3,ANS,9.0,7.5,6.5,6.5,6.5,-1.5,-2.5,-2.5,-2.5,2.5,2.5,-1.0,0.0,0.0,0.0,-1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.7071,0.0,0.0,0.75,0.0,0.25,0.75,reject_lower
CO_3,ANS,3.0,1.0,1.5,1.5,1.5,-2.0,-1.5,-1.5,-1.5,1.5,1.5,0.5,0.0,0.0,0.0,0.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4082,0.67,0.7,0.5,0.7,0.633333,0.366667,keep_minor_change
CO_3,ANS,7.0,6.0,4.8,4.8,4.8,-1.0,-2.2,-2.2,-2.2,2.2,2.2,-1.2,0.0,0.0,0.0,-1.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.0274,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_3,ANS,9.0,7.5,7.7,7.7,7.7,-1.5,-1.3,-1.3,-1.3,1.3,1.3,0.2,0.0,0.0,0.0,0.2,NEG,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.4337,0.0,0.0,1.0,0.0,0.333333,0.666667,
CO_3,ANS,6.0,0.0,0.3,0.3,0.3,-6.0,-5.7,-5.7,-5.7,5.7,5.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_3,ANS,9.0,7.0,7.8,7.8,6.3,-2.0,-1.2,-1.2,-2.7,1.2,2.7,0.8,0.0,-1.5,-1.5,-0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.6236,0.0,0.0,0.75,0.0,0.25,0.75,large_lower
CO_3,ANS,8.0,4.0,4.0,4.0,4.0,-4.0,-4.0,-4.0,-4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,8.0,5.0,4.2,4.2,4.2,-3.0,-3.8,-3.8,-3.8,3.8,3.8,-0.8,0.0,0.0,0.0,-0.8,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.1785,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_3,ANS,4.0,6.0,4.7,6.0,6.0,2.0,0.7,2.0,2.0,2.0,2.0,1.3,-1.3,0.0,-1.3,0.0,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.9428,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_3,ANS,6.0,2.0,3.0,3.0,3.0,-4.0,-3.0,-3.0,-3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_3,ANS,7.0,8.0,7.3,7.3,7.3,1.0,0.3,0.3,0.3,0.3,0.3,0.7,0.0,0.0,0.0,0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_lower
CO_3,ANS,8.0,6.7,7.1,7.7,7.7,-1.3,-0.9,-0.3,-0.3,0.3,0.3,0.4,0.6,0.0,0.6,1.0,BND,False,False,False,calculation_derivation,True,True,upper_consensus_strict,guarded_max_of_three,0.419,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_lower
CO_3,ANS,5.0,3.0,3.3,3.3,3.3,-2.0,-1.7,-1.7,-1.7,1.7,1.7,0.3,0.0,0.0,0.0,0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_3,ANS,6.0,4.0,4.0,4.0,4.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.17,0.2,0.0,0.2,0.133333,0.866667,keep_minor_change
CO_3,ANS,8.0,4.0,4.0,4.0,4.0,-4.0,-4.0,-4.0,-4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,7.0,4.0,4.0,4.0,4.0,-3.0,-3.0,-3.0,-3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,7.0,2.0,1.7,1.7,1.7,-5.0,-5.3,-5.3,-5.3,5.3,5.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_3,ANS,8.0,6.0,5.3,6.0,6.0,-2.0,-2.7,-2.0,-2.0,2.0,2.0,-0.7,0.7,0.0,0.7,0.0,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_lower
CO_3,ANS,7.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,8.0,4.0,4.7,6.0,6.0,-4.0,-3.3,-2.0,-2.0,2.0,2.0,0.7,1.3,0.0,1.3,2.0,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.9428,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_3,ANS,9.0,6.5,6.8,6.8,6.8,-2.5,-2.2,-2.2,-2.2,2.2,2.2,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8498,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_3,ANS,9.0,6.0,5.6,5.6,4.9,-3.0,-3.4,-3.4,-4.1,3.4,4.1,-0.4,0.0,-0.7,-0.7,-1.1,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.432,0.0,0.0,0.5,0.0,0.166667,0.833333,small_lower
CO_4,ANS,6.0,3.0,2.8,2.8,2.8,-3.0,-3.2,-3.2,-3.2,3.2,3.2,-0.2,0.0,0.0,0.0,-0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.5099,0.44,0.4,0.3,0.4,0.366667,0.633333,reject_raise
CO_4,ANS,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_4,ANS,10.0,5.0,6.0,6.0,6.0,-5.0,-4.0,-4.0,-4.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.33,0.3,0.5,0.3,0.366667,0.633333,reject_raise
CO_4,ANS,16.0,15.0,15.0,15.0,15.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_4,ANS,8.0,11.0,11.0,11.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.25,0.0,0.25,0.166667,0.833333,keep_minor_change
CO_4,ANS,20.0,18.5,18.5,18.5,18.5,-1.5,-1.5,-1.5,-1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2247,0.0,0.025,0.75,0.025,0.266667,0.733333,keep_minor_change
CO_4,ANS,16.0,17.0,16.6,16.6,16.6,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.0,0.0,0.0,0.4,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4497,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_4,ANS,14.0,19.0,19.0,19.0,19.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,POS,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_4,ANS,14.0,18.0,18.0,18.0,18.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,POS,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.11,0.05,0.0,0.05,0.033333,0.966667,
CO_4,ANS,8.0,9.0,9.0,9.0,10.4,1.0,1.0,1.0,2.4,1.0,2.4,0.0,0.0,-1.4,-1.4,-1.4,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.3,0.0,0.3,0.2,0.8,auto_small_raise
CO_4,ANS,15.0,10.5,10.3,10.3,10.3,-4.5,-4.7,-4.7,-4.7,4.7,4.7,-0.2,0.0,0.0,0.0,-0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.11,0.15,0.125,0.15,0.141667,0.858333,reject_lower
CO_4,ANS,11.0,8.0,8.7,8.7,8.7,-3.0,-2.3,-2.3,-2.3,2.3,2.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.05,0.5,0.05,0.2,0.8,reject_raise
